#	X	Y
4.33202;601
6.33202;601
8.33202;601
10.332;601
12.332;601
14.332;601
16.332;601
18.332;601
20.332;601
22.332;601
24.332;601
26.332;601
28.332;601
30.332;601
32.332;601
34.332;601
36.332;601
38.332;601
40.332;601
42.332;601
44.332;601
46.332;601
48.332;601
50.332;601
52.332;601
54.332;601
56.332;601
58.332;601
60.332;601
62.332;601
64.332;601
66.332;601
68.332;601
70.332;601
72.332;601
74.332;601
76.332;601
78.332;601
80.332;601
82.332;601
84.332;601
86.332;601
88.332;601
90.332;601
92.332;601
94.332;601
96.332;601
98.332;601
100.332;601
102.332;601
104.332;601
106.332;601
108.332;601
110.332;601
112.332;601
114.332;601
116.332;601
118.332;601
120.332;601
122.332;601
124.332;601
126.332;601
128.332;601
130.332;601
132.332;601
134.332;601
136.332;601
138.332;601
140.332;601
142.332;601
144.332;601
146.332;601
148.332;601
150.332;601
152.332;601
154.332;601
156.332;601
158.332;601
160.332;601
162.332;601
164.332;601
166.332;601
168.332;601
170.332;601
172.332;601
174.332;601
176.332;601
178.332;601
180.332;1537
182.332;1537
184.332;1537
186.332;1537
188.332;1537
190.332;1537
192.332;1537
194.332;1537
196.332;1537
198.332;1537
200.332;1537
202.332;1537
204.332;1537
206.332;1537
208.332;1537
210.332;1537
212.332;1537
214.332;1537
216.332;1537
218.332;1537
220.332;1537
222.332;1537
224.332;1537
226.332;1537
228.332;1537
230.332;1537
232.332;1537
234.332;1537
236.332;1537
238.332;1537
240.332;1537
242.332;1537
244.332;1537
246.332;1537
248.332;1537
250.332;1537
252.332;1537
254.332;1537
256.332;1537
258.332;1537
260.332;1537
262.332;1537
264.332;1537
266.332;1537
268.332;1537
270.332;1537
272.332;1537
274.332;1537
276.332;1537
278.332;1537
280.332;1537
282.332;1537
284.332;1537
286.332;1537
288.332;1537
290.332;1537
292.332;1537
294.332;1537
296.332;1537
298.332;1537
300.332;1537
302.332;1537
304.332;1537
306.332;1537
308.332;1537
310.332;1537
312.332;1537
314.332;1537
316.332;1537
318.332;1537
320.332;1537
322.332;1537
324.332;1537
326.332;1537
328.332;1537
330.332;1537
332.332;1537
334.332;1537
336.332;1537
338.332;1537
340.332;1537
342.332;1537
344.332;1537
346.332;1537
348.332;1537
350.332;1537
352.332;1537
354.332;1537
356.332;1537
358.332;1537
360.332;1537
362.332;1537
364.332;1537
366.332;1537
368.332;1537
370.332;1537
372.332;1537
374.332;1537
376.332;1537
378.332;1537
380.332;1537
382.332;1537
384.332;1537
386.332;1537
388.332;1537
390.332;1537
392.332;1537
394.332;1537
396.332;1537
398.332;1537
400.332;1537
402.332;1537
404.332;1537
406.332;1537
408.332;1537
410.332;1537
412.332;1537
414.332;1537
416.332;1537
418.332;1537
420.332;1537
422.332;1537
424.332;1537
426.332;1537
428.332;1537
430.332;1537
432.332;1537
434.332;1537
436.332;1537
438.332;1537
440.332;1537
442.332;1537
444.332;1537
446.332;1537
448.332;1537
450.332;1537
452.332;1537
454.332;1537
456.332;1537
458.332;1537
460.332;1537
462.332;1537
464.332;1537
466.332;1537
468.332;1537
470.332;1537
472.332;1537
474.332;1537
476.332;1537
478.332;1537
480.332;1537
482.332;1537
484.332;1537
486.332;1537
488.332;1537
490.332;1537
492.332;1537
494.332;1537
496.332;1537
498.332;1537
500.332;1537
502.332;1537
504.332;1537
506.332;1537
508.332;1537
510.332;1537
512.332;1537
514.332;1537
516.332;1537
518.332;1537
520.332;1537
522.332;1537
524.332;1537
526.332;1537
528.332;1537
530.332;1537
532.332;1537
534.332;1537
536.332;1537
538.332;1537
540.332;1537
542.332;1537
544.332;1537
546.332;1537
548.332;1537
550.332;1537
552.332;1537
554.332;1537
556.332;1537
558.332;1537
560.332;1537
562.332;1537
564.332;1537
566.332;1537
568.332;1537
570.332;1537
572.332;1537
574.332;1537
576.332;1537
578.332;1537
580.332;1537
582.332;1537
584.332;1537
586.332;1537
588.332;1537
590.332;1537
592.332;1537
594.332;1537
596.332;1537
598.332;1537
600.332;1537
602.332;1537
604.332;1537
606.332;1537
608.332;1537
610.332;1537
612.332;1537
614.332;1537
616.332;1537
618.332;1537
620.332;1537
622.332;1537
624.332;1537
626.332;1537
628.332;1537
630.332;1537
632.332;1537
634.332;1537
636.332;1537
638.332;1537
640.332;1537
642.332;1537
644.332;1537
646.332;1537
648.332;1537
650.332;1537
652.332;1537
654.332;1537
656.332;1537
658.332;1537
660.332;1537
662.332;1537
664.332;1537
666.332;1537
668.332;1537
670.332;1537
672.332;1537
674.332;1537
676.332;1537
678.332;1537
680.332;1537
682.332;1537
684.332;1537
686.332;1537
688.332;1537
690.332;1537
692.332;1537
694.332;1537
696.332;1537
698.332;1537
700.332;1537
702.332;1537
704.332;1537
706.332;1537
708.332;1537
710.332;1537
712.332;1537
714.332;1537
716.332;1537
718.332;1537
720.332;1537
722.332;1537
724.332;1537
726.332;1537
728.332;1537
730.332;1537
732.332;1537
734.332;1537
736.332;1537
738.332;1537
740.332;1537
742.332;1537
744.332;1537
746.332;1537
748.332;1537
750.332;1537
752.332;1537
754.332;1537
756.332;1537
758.332;1537
760.332;1537
762.332;1537
764.332;1537
766.332;1537
768.332;1537
770.332;1537
772.332;1537
774.332;1537
776.332;1537
778.332;1537
780.332;1537
782.332;1537
784.332;1537
786.332;1537
788.332;1537
790.332;1537
792.332;1537
794.332;1537
796.332;1537
798.332;1537
800.332;1537
802.332;1537
804.332;1537
806.332;1537
808.332;1537
810.332;1537
812.332;1537
814.332;1537
816.332;1537
818.332;1537
820.332;1537
822.332;1537
824.332;1537
826.332;1537
828.332;1537
830.332;1537
832.332;1537
834.332;1537
836.332;1537
838.332;1537
840.332;1537
842.332;1537
844.332;1537
846.332;1537
848.332;1537
850.332;1537
852.332;1537
854.332;1537
856.332;1537
858.332;1537
860.332;1537
862.332;1537
864.332;1537
866.332;1537
868.332;1537
870.332;1537
872.332;1537
874.332;1537
876.332;1537
878.332;1537
880.332;1537
882.332;1537
884.332;1537
886.332;1537
888.332;1537
890.332;1537
892.332;1537
894.332;1537
896.332;1537
898.332;1537
900.332;1537
902.332;1537
904.332;1537
906.332;1537
908.332;1537
910.332;1537
912.332;1537
914.332;1537
916.332;1303
918.332;1303
920.332;1303
922.332;1303
924.332;1303
926.332;1303
928.332;1303
930.332;1303
932.332;1303
934.332;1303
936.332;1303
938.332;1303
940.332;1303
942.332;1303
944.332;1303
946.332;1303
948.332;1303
950.332;1303
952.332;1303
954.332;1303
956.332;1303
958.332;1303
960.332;1303
962.332;1303
964.332;1303
966.332;1303
968.332;1303
970.332;1303
972.332;1303
974.332;1303
976.332;1303
978.332;1303
980.332;1303
982.332;1303
984.332;1303
986.332;1303
988.332;1303
990.332;1303
992.332;1303
994.332;1303
996.332;1303
998.332;1303
1000.33;1303
1002.33;1303
1004.33;1303
1006.33;1303
1008.33;1303
1010.33;1303
1012.33;1303
1014.33;1303
1016.33;1303
1018.33;1303
1020.33;1303
1022.33;1303
1024.33;1303
1026.33;1303
1028.33;1303
1030.33;1303
1032.33;1303
1034.33;1303
1036.33;1303
1038.33;1303
1040.33;1303
1042.33;1303
1044.33;1303
1046.33;1303
1048.33;1303
1050.33;1303
1052.33;1303
1054.33;1303
1056.33;1303
1058.33;1303
1060.33;1303
1062.33;1303
1064.33;1303
1066.33;1303
1068.33;1303
1070.33;1303
1072.33;1303
1074.33;1303
1076.33;1303
1078.33;1303
1080.33;1303
1082.33;1303
1084.33;1303
1086.33;1303
1088.33;1303
1090.33;1303
1092.33;1303
1094.33;1303
1096.33;1303
1098.33;1303
1100.33;1303
1102.33;1303
1104.33;1303
1106.33;1303
1108.33;1303
1110.33;1303
1112.33;1303
1114.33;1303
1116.33;1303
1118.33;1303
1120.33;1303
1122.33;1303
1124.33;1303
1126.33;1303
1128.33;1303
1130.33;1303
1132.33;1303
1134.33;1303
1136.33;1303
1138.33;1303
1140.33;1303
1142.33;1303
1144.33;1303
1146.33;1303
1148.33;1303
1150.33;1303
1152.33;1303
1154.33;1303
1156.33;1303
1158.33;1303
1160.33;1303
1162.33;1303
1164.33;1303
1166.33;1303
1168.33;1303
1170.33;1303
1172.33;1303
1174.33;1303
1176.33;1303
1178.33;1303
1180.33;1303
1182.33;1303
1184.33;1303
1186.33;1303
1188.33;1303
1190.33;1303
1192.33;1303
1194.33;1303
1196.33;1303
1198.33;1303
1200.33;1303
1202.33;1303
1204.33;1303
1206.33;1303
1208.33;1303
1210.33;1303
1212.33;1303
1214.33;1303
1216.33;1303
1218.33;1303
1220.33;1303
1222.33;1303
1224.33;1303
1226.33;1303
1228.33;1303
1230.33;1303
1232.33;1303
1234.33;1303
1236.33;1303
1238.33;1303
1240.33;1303
1242.33;1303
1244.33;1303
1246.33;1303
1248.33;1303
1250.33;1303
1252.33;1303
1254.33;1303
1256.33;1303
1258.33;1303
1260.33;1303
1262.33;1303
1264.33;1303
1266.33;1303
1268.33;1303
1270.33;1303
1272.33;1303
1274.33;1303
1276.33;1303
1278.33;1303
1280.33;1303
1282.33;1303
1284.33;1303
1286.33;1303
1288.33;1303
1290.33;1303
1292.33;1303
1294.33;1303
1296.33;1303
1298.33;1303
1300.33;1303
1302.33;1303
1304.33;1303
1306.33;1303
1308.33;1303
1310.33;1303
1312.33;1303
1314.33;1303
1316.33;1303
1318.33;1303
1320.33;1303
1322.33;1303
1324.33;1303
1326.33;1303
1328.33;1303
1330.33;1303
1332.33;1303
1334.33;1303
1336.33;1303
1338.33;1303
1340.33;1303
1342.33;1303
1344.33;1303
1346.33;1303
1348.33;1303
1350.33;1303
1352.33;1303
1354.33;1303
1356.33;1303
1358.33;1303
1360.33;1303
1362.33;1303
1364.33;1303
1366.33;1303
1368.33;1303
1370.33;1303
1372.33;1303
1374.33;1303
1376.33;1303
1378.33;1303
1380.33;1303
1382.33;1303
1384.33;1303
1386.33;1303
1388.33;1303
1390.33;1303
1392.33;1303
1394.33;1303
1396.33;1303
1398.33;1303
1400.33;1303
1402.33;1303
1404.33;1303
1406.33;1303
1408.33;1303
1410.33;1303
1412.33;1303
1414.33;1303
1416.33;1303
1418.33;1303
1420.33;1303
1422.33;1303
1424.33;1303
1426.33;1303
1428.33;1303
1430.33;1303
1432.33;1303
1434.33;1303
1436.33;1303
1438.33;1303
1440.33;1303
1442.33;1303
1444.33;1303
1446.33;1303
1448.33;1303
1450.33;1303
1452.33;1303
1454.33;1303
1456.33;1303
1458.33;1303
1460.33;1303
1462.33;1303
1464.33;1303
1466.33;1303
1468.33;1303
1470.33;1303
1472.33;1303
1474.33;1303
1476.33;1303
1478.33;1303
1480.33;1303
1482.33;1303
1484.33;1303
1486.33;1303
1488.33;1303
1490.33;1303
1492.33;1303
1494.33;1303
1496.33;1303
1498.33;1303
1500.33;1303
1502.33;1303
1504.33;1303
1506.33;1303
1508.33;1303
1510.33;1303
1512.33;1303
1514.33;1303
1516.33;1303
1518.33;1303
1520.33;1303
1522.33;1303
1524.33;1303
1526.33;1303
1528.33;1303
1530.33;1303
1532.33;1303
1534.33;1303
1536.33;1303
1538.33;1303
1540.33;1303
1542.33;1303
1544.33;1303
1546.33;1303
1548.33;1303
1550.33;1303
