#	X	Y
0;144
2;144
4;144
6;144
8;144
10;144
12;144
14;144
16;144
18;144
20;144
22;144
24;144
26;144
28;144
30;144
32;144
34;144
36;144
38;144
40;144
42;144
44;144
46;144
48;144
50;144
52;144
54;144
56;144
58;144
60;144
62;144
64;144
66;144
68;144
70;144
72;144
74;144
76;144
78;144
80;144
82;144
84;144
86;144
88;144
90;144
92;144
94;144
96;144
98;144
100;144
102;144
104;144
106;144
108;144
110;144
112;144
114;144
116;144
118;144
120;144
122;144
124;144
126;144
128;144
130;144
132;144
134;144
136;144
138;144
140;144
142;144
144;144
146;144
148;144
150;144
152;144
154;144
156;144
158;144
160;144
162;144
164;144
166;144
168;144
170;144
172;144
174;144
176;144
178;144
180;144
182;144
184;144
186;144
188;144
190;144
192;144
194;144
196;144
198;144
200;144
202;144
204;144
206;144
208;144
210;144
212;144
214;144
216;144
218;144
220;144
222;144
224;144
226;144
228;144
230;144
232;144
234;144
236;144
238;144
240;144
242;144
244;144
246;144
248;144
250;144
252;144
254;144
256;144
258;144
260;144
262;144
264;144
266;144
268;144
270;144
272;144
274;144
276;144
278;144
280;144
282;144
284;144
286;144
288;144
290;144
292;144
294;144
296;144
